scan,rater_1,rater_2,rater_3,rater_4
sub-wrapL0008_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0008_ses-year4_acq-unknown_,yes,yes,yes,yes
sub-wrapL0008_ses-year5_acq-unknown_,yes,yes,yes,yes
sub-wrapL0010_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrapL0010_ses-year2_acq-unknown_,yes,yes,yes,yes
sub-wrapL0013_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrapL0013_ses-year2_acq-SPGR_,maybe,yes,yes,maybe
sub-wrapL0013_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0013_ses-year4_acq-unknown_,yes,yes,yes,maybe
sub-wrapL0013_ses-year6_acq-SPGR_,yes,yes,yes,maybe
sub-wrapL0029_ses-baseline_acq-SPGR_,yes,yes,yes,maybe
sub-wrapL0029_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0029_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrapL0029_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0032_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0032_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0032_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0032_ses-year4_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0033_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0033_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0033_ses-year3_acq-unknown_,yes,yes,yes,yes
sub-wrapL0036_ses-baseline_acq-unknown_,yes,yes,yes,yes
sub-wrapL0037_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0037_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0037_ses-year3_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0042_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0044_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0044_ses-year2_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0049_ses-baseline_acq-SPGR_,yes,yes,yes,yes
sub-wrapL0049_ses-year2_acq-SPGR_,yes,yes,yes,yes
